System,Architecture,Password,Antivirus,Browsers,3rd Party Applications,Number of Users,Firewall,Security Patch,Peer to Peer Network,Total Security Rating
0.9,0.0,0.0,0.0,0.6,0.05,0.2,1.0,1.0,0.4,0.41641000000000006
1.0,1.0,0.2,1.0,0.0,0.4,0.4,0.0,0.0,1.0,0.4667
0.9,1.0,0.2,0.0,0.8,0.4,0.6,0.2,0.0,0.4,0.38333000000000006
0.9,0.8,1.0,1.0,0.6,0.0,0.0,0.2,1.0,1.0,0.67641
1.0,0.8,0.2,1.0,1.0,0.6,0.0,1.0,1.0,0.4,0.7067
0.9,0.8,1.0,0.0,0.6,0.6,0.4,0.2,0.1,1.0,0.57982
1.0,0.0,0.0,0.3,0.3,0.4,1.0,1.0,1.0,0.0,0.46993999999999997
0.9,1.0,0.2,0.3,0.3,0.2,0.2,0.2,1.0,0.4,0.43981000000000003
0.9,0.8,1.0,0.3,0.0,1.0,0.6,0.0,1.0,1.0,0.6931900000000001
0.9,0.8,0.2,0.0,0.3,0.2,0.8,0.0,0.1,0.4,0.29992
0.9,1.0,1.0,1.0,0.6,0.05,0.4,0.0,0.1,0.4,0.5332800000000001
0.9,0.0,0.2,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.27017
0.9,0.8,0.2,0.3,0.6,0.4,0.8,0.0,0.1,0.0,0.33677999999999997
0.9,0.8,0.0,1.0,0.8,0.2,1.0,0.2,0.1,0.4,0.43354
0.9,0.0,0.2,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.39001
0.9,1.0,0.2,0.0,1.0,0.2,0.8,0.2,0.0,1.0,0.43659
0.9,0.0,1.0,0.3,0.8,0.05,1.0,0.2,0.1,0.0,0.41662
0.9,0.8,0.2,0.3,0.3,0.05,0.2,0.2,0.0,0.0,0.26659
0.9,0.8,0.2,0.3,0.3,0.2,1.0,1.0,0.1,0.0,0.42990000000000006
0.9,1.0,0.0,0.3,0.8,1.0,0.3,1.0,0.1,1.0,0.6267199999999999
0.9,1.0,0.2,0.0,0.8,0.2,0.3,0.2,1.0,0.0,0.40653000000000006
0.9,0.8,0.2,0.0,0.3,0.0,0.8,0.0,0.1,1.0,0.33314
0.9,0.0,0.2,1.0,0.6,0.4,0.05,1.0,0.1,0.4,0.50175
0.9,1.0,0.2,1.0,0.8,0.05,0.2,1.0,1.0,0.4,0.62987
1.0,0.0,0.0,0.3,0.6,0.05,0.6,1.0,0.0,0.4,0.36992
0.9,0.0,1.0,1.0,0.8,1.0,0.6,0.0,0.0,0.4,0.6036500000000001
1.0,1.0,0.0,0.3,1.0,0.6,0.8,0.2,1.0,0.0,0.49678000000000005
1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.1,0.4,0.61635
0.9,0.8,0.0,0.0,0.3,0.4,0.4,1.0,0.0,0.0,0.36323
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.30636
0.9,1.0,1.0,0.3,0.6,0.6,0.6,0.0,0.0,1.0,0.59325
0.9,1.0,0.2,1.0,0.0,0.4,0.8,0.0,0.0,1.0,0.47007000000000004
0.9,1.0,1.0,0.3,1.0,0.4,0.0,1.0,0.0,0.4,0.6464700000000001
1.0,0.0,0.2,0.0,0.8,0.4,0.3,1.0,1.0,0.4,0.5231600000000001
1.0,1.0,0.0,0.3,0.8,0.6,1.0,1.0,1.0,0.4,0.63662
1.0,0.0,0.0,0.0,0.6,0.6,1.0,0.2,0.1,0.0,0.29017
1.0,0.0,0.2,0.0,0.6,0.05,0.05,1.0,0.0,0.0,0.31483
0.9,1.0,1.0,1.0,1.0,0.2,0.05,0.2,0.1,1.0,0.65493
1.0,0.8,0.0,1.0,0.0,0.2,0.2,0.2,0.1,0.4,0.36337
0.9,0.0,1.0,1.0,0.3,0.05,0.05,0.2,0.1,0.0,0.42163000000000006
1.0,1.0,1.0,1.0,0.6,0.2,0.6,1.0,1.0,0.4,0.7931
0.9,0.0,0.0,1.0,1.0,0.4,0.6,0.2,1.0,0.0,0.45693
0.9,0.8,0.2,1.0,0.6,0.05,0.05,1.0,0.1,1.0,0.56821
0.9,0.8,1.0,1.0,1.0,0.05,0.6,0.2,0.0,0.4,0.5700100000000001
0.9,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.59021
0.9,0.0,1.0,0.3,0.8,0.05,0.2,1.0,0.1,1.0,0.59636
0.9,0.0,0.0,1.0,1.0,0.2,0.4,1.0,0.1,1.0,0.54008
1.0,0.0,0.2,1.0,0.3,0.6,1.0,0.2,0.1,1.0,0.50353
0.9,0.0,0.0,0.0,0.3,1.0,1.0,0.2,0.1,0.0,0.3135800000000001
0.9,0.0,0.2,0.0,0.8,0.0,1.0,0.2,0.0,1.0,0.33659
0.9,0.0,0.2,0.0,0.8,1.0,0.3,0.2,0.1,1.0,0.45680000000000004
0.9,0.0,1.0,0.3,0.0,0.05,0.4,1.0,1.0,0.0,0.53961
1.0,0.0,1.0,1.0,0.8,0.4,0.05,0.0,1.0,0.4,0.6150100000000001
0.9,1.0,0.2,0.3,0.0,0.6,0.4,1.0,0.1,1.0,0.55648
0.9,0.0,1.0,0.3,0.3,0.4,0.05,0.2,0.0,0.0,0.38826000000000005
0.9,0.8,0.0,1.0,0.8,0.05,0.0,0.0,0.0,0.4,0.34347
0.9,0.0,1.0,0.3,0.6,0.0,0.8,0.0,0.0,1.0,0.45316999999999996
0.9,0.8,0.0,1.0,1.0,0.05,1.0,0.0,0.0,0.4,0.39022999999999997
1.0,0.0,0.2,0.0,0.8,0.05,0.0,0.0,0.0,0.0,0.19332000000000002
1.0,1.0,1.0,0.3,0.0,0.6,0.3,0.2,0.0,0.4,0.5198400000000001
1.0,0.8,1.0,1.0,0.0,0.6,0.4,0.0,0.0,1.0,0.6133
1.0,1.0,1.0,0.0,0.8,1.0,0.8,0.0,1.0,0.0,0.64666
0.9,0.0,0.0,1.0,0.3,0.05,0.8,1.0,0.1,1.0,0.4866400000000001
1.0,0.0,0.0,1.0,0.0,0.2,1.0,0.0,0.1,0.0,0.27020999999999995
0.9,0.0,1.0,0.3,0.8,0.2,1.0,0.2,0.1,1.0,0.53656
0.9,1.0,1.0,1.0,1.0,0.4,0.4,0.2,0.0,0.0,0.58345
1.0,0.0,1.0,1.0,0.3,0.4,0.05,0.0,0.1,1.0,0.5516400000000001
0.9,0.8,1.0,0.3,1.0,0.0,0.3,0.0,0.1,0.4,0.46652000000000005
1.0,1.0,1.0,0.3,0.6,0.0,0.3,1.0,0.0,1.0,0.6462600000000001
1.0,0.8,0.0,1.0,0.3,0.6,1.0,1.0,0.1,0.4,0.57013
1.0,1.0,0.2,1.0,0.0,0.05,0.3,0.2,0.0,0.0,0.34334
0.9,1.0,0.2,1.0,0.6,1.0,0.6,1.0,1.0,0.0,0.7168300000000001
0.9,0.8,1.0,1.0,1.0,1.0,0.05,1.0,1.0,0.4,0.8850200000000001
0.9,1.0,1.0,0.3,0.6,0.2,0.0,1.0,0.1,0.0,0.5630600000000001
0.9,1.0,0.0,1.0,0.3,0.0,1.0,1.0,1.0,0.4,0.58321
0.9,1.0,1.0,1.0,0.0,0.6,1.0,0.2,1.0,0.4,0.7032700000000001
1.0,0.8,1.0,0.3,0.6,0.6,0.3,0.0,1.0,0.0,0.5799
1.0,1.0,0.0,0.3,0.0,0.0,0.2,0.2,1.0,0.0,0.32978
0.9,0.8,0.2,0.0,0.0,0.0,0.4,1.0,1.0,0.4,0.46291000000000004
0.9,0.8,1.0,1.0,0.3,0.05,0.2,1.0,0.0,1.0,0.6763899999999999
0.9,0.0,0.0,1.0,0.8,0.4,0.0,1.0,1.0,0.0,0.5300900000000001
0.9,1.0,1.0,0.3,0.3,1.0,0.05,0.2,0.1,0.4,0.58497
1.0,0.0,0.0,1.0,0.6,0.6,0.6,0.2,0.1,0.0,0.37701
0.9,0.0,0.2,1.0,0.3,0.0,0.6,0.0,1.0,0.0,0.36339
0.9,0.0,0.2,1.0,0.0,0.6,0.6,0.2,1.0,1.0,0.5500499999999999
0.9,1.0,0.2,0.3,0.3,0.0,0.2,1.0,0.0,1.0,0.47969000000000006
1.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.0,0.0,0.28654
1.0,0.0,0.2,1.0,0.8,0.0,0.8,0.0,0.0,0.0,0.31356
0.9,0.8,1.0,1.0,0.8,0.2,0.3,1.0,0.1,1.0,0.7431599999999999
0.9,0.8,0.0,0.3,0.6,0.6,0.2,0.0,1.0,0.0,0.40007000000000004
0.9,0.0,1.0,0.3,0.0,0.4,0.0,0.0,0.0,1.0,0.43981000000000003
0.9,0.8,0.2,0.0,0.6,0.4,0.2,1.0,0.1,1.0,0.51978
1.0,0.8,0.0,0.3,0.8,0.4,1.0,1.0,0.0,0.4,0.49668
0.9,1.0,0.0,0.0,0.0,0.0,0.05,0.2,1.0,0.4,0.32468
0.9,0.8,1.0,1.0,0.0,0.2,0.4,0.0,0.1,0.0,0.45996000000000004
0.9,0.0,0.2,0.0,1.0,1.0,0.6,0.2,0.1,1.0,0.4801800000000001
0.9,0.8,1.0,1.0,0.8,0.4,0.6,1.0,0.0,1.0,0.76991
1.0,0.8,0.0,1.0,0.8,0.6,0.6,0.2,0.1,0.0,0.44365
0.9,0.0,0.2,0.3,0.8,0.6,0.05,0.0,0.0,1.0,0.38844
1.0,0.0,0.0,0.3,0.3,0.0,0.3,0.0,0.1,0.0,0.17001000000000002
1.0,0.0,1.0,1.0,0.0,0.05,0.4,0.0,1.0,1.0,0.58644
0.9,0.8,0.2,1.0,0.8,0.05,0.2,0.0,0.0,1.0,0.44338999999999995
1.0,1.0,0.0,1.0,0.0,0.6,1.0,0.2,0.0,1.0,0.5067999999999999
0.9,1.0,0.0,1.0,0.6,0.6,0.6,0.2,1.0,0.4,0.56349
1.0,1.0,1.0,0.0,0.0,0.6,0.0,0.0,0.1,1.0,0.5230499999999999
0.9,0.8,0.0,1.0,0.0,0.2,0.0,1.0,1.0,1.0,0.60311
0.9,1.0,0.0,0.0,0.6,0.4,0.8,1.0,0.1,0.4,0.45990000000000003
0.9,0.0,1.0,1.0,0.6,0.4,0.8,0.2,0.1,0.0,0.5134800000000002
0.9,1.0,0.2,1.0,0.3,1.0,0.2,0.0,0.1,1.0,0.5602199999999999
1.0,0.8,0.0,1.0,0.8,0.05,0.2,0.0,0.0,1.0,0.42008
0.9,0.0,1.0,0.3,0.6,0.2,0.05,0.0,0.0,0.0,0.35494000000000003
1.0,0.0,0.0,0.0,0.6,0.2,0.2,0.0,0.0,0.0,0.17338
0.9,0.8,0.0,1.0,0.8,1.0,0.4,1.0,0.1,0.0,0.5869800000000002
0.9,0.0,0.2,0.3,0.6,0.6,0.6,0.0,0.1,0.0,0.30354000000000003
0.9,0.0,1.0,0.0,1.0,0.0,0.05,1.0,0.1,1.0,0.5679700000000001
1.0,1.0,0.2,0.0,0.6,0.6,0.3,0.2,1.0,1.0,0.5565
0.9,1.0,0.0,0.3,0.6,0.4,0.8,0.0,0.1,0.0,0.3168
0.9,0.8,0.2,0.0,0.6,0.6,0.3,0.0,0.1,0.0,0.31673999999999997
0.9,0.0,1.0,0.0,0.8,0.6,0.3,1.0,0.1,0.4,0.58318
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.1,0.4,0.74359
1.0,1.0,0.2,1.0,1.0,0.05,0.4,0.2,0.0,0.4,0.45344000000000007
1.0,0.8,1.0,0.3,0.6,0.6,0.6,1.0,0.0,0.0,0.62322
1.0,0.0,1.0,0.3,0.8,0.4,1.0,0.2,1.0,0.4,0.60324
1.0,0.0,0.2,1.0,0.6,0.4,0.6,0.0,0.0,1.0,0.44686000000000003
0.9,0.0,1.0,1.0,0.8,1.0,0.8,1.0,0.1,0.0,0.7135600000000002
0.9,0.8,0.0,0.3,0.0,0.05,0.2,0.0,0.0,0.4,0.22657000000000002
0.9,1.0,0.2,1.0,0.8,0.0,0.05,0.2,0.1,0.0,0.38175
0.9,1.0,0.0,0.0,0.3,0.6,0.3,0.0,0.0,0.0,0.26673
0.9,0.8,1.0,1.0,0.6,0.2,0.0,0.2,0.1,0.4,0.55328
0.9,0.8,0.2,1.0,0.6,0.05,0.0,0.0,1.0,1.0,0.52325
0.9,0.0,0.0,1.0,0.3,0.2,0.8,0.0,0.1,1.0,0.37348
1.0,0.0,1.0,0.3,0.8,0.0,0.8,1.0,0.0,0.0,0.50982
0.9,1.0,1.0,1.0,0.8,0.0,1.0,0.2,1.0,0.0,0.63659
0.9,1.0,1.0,0.0,1.0,0.6,0.8,0.2,1.0,1.0,0.7231299999999999
0.9,0.0,0.2,1.0,0.3,0.6,0.6,0.0,0.0,0.0,0.34364999999999996
0.9,0.0,0.0,1.0,0.8,0.05,0.6,1.0,0.1,0.4,0.45342000000000005
0.9,0.0,0.0,0.0,0.8,0.05,1.0,1.0,0.0,1.0,0.41653
0.9,0.8,1.0,0.3,1.0,0.0,0.05,1.0,0.1,0.0,0.5514100000000001
0.9,1.0,0.0,0.3,0.0,0.05,0.0,0.0,1.0,0.0,0.29315
0.9,0.8,1.0,1.0,0.6,0.05,0.2,1.0,0.0,1.0,0.69643
0.9,0.0,0.2,0.3,0.0,0.4,0.4,1.0,0.1,1.0,0.46316000000000007
0.9,1.0,0.0,0.0,1.0,0.0,1.0,0.2,0.0,1.0,0.38325
0.9,1.0,1.0,0.3,0.0,0.05,0.4,0.0,1.0,0.4,0.5129699999999999
0.9,0.0,0.2,0.3,0.3,0.4,0.2,1.0,0.1,0.4,0.41658000000000006
0.9,0.0,0.0,1.0,0.3,0.0,0.3,0.0,0.1,0.4,0.27012
0.9,0.0,1.0,0.3,1.0,0.6,0.05,0.0,1.0,0.0,0.5349999999999999
0.9,0.0,1.0,0.0,0.8,0.6,0.3,0.2,0.0,0.4,0.46663000000000004
0.9,1.0,1.0,1.0,0.0,1.0,0.6,0.2,1.0,0.0,0.70339
1.0,0.8,1.0,0.0,0.6,0.6,0.3,0.0,1.0,1.0,0.64974
1.0,0.8,1.0,0.0,0.6,1.0,0.3,1.0,0.1,0.0,0.64657
1.0,0.0,0.2,1.0,0.3,1.0,1.0,1.0,0.0,0.4,0.5936
1.0,0.0,1.0,1.0,0.0,1.0,0.2,0.2,0.0,0.4,0.57348
1.0,0.0,1.0,0.0,0.3,0.4,0.6,1.0,1.0,0.4,0.6329800000000001
1.0,0.0,0.2,1.0,0.3,0.0,0.05,0.0,0.0,0.4,0.29507
0.9,1.0,1.0,0.3,0.8,0.0,0.8,0.2,0.1,0.0,0.46986
0.9,0.8,0.2,0.3,0.0,0.4,0.2,0.2,1.0,0.0,0.39321
0.9,0.8,1.0,1.0,0.8,0.2,0.4,0.0,0.1,1.0,0.6133000000000001
0.9,0.8,1.0,1.0,0.3,0.6,0.3,1.0,0.0,0.4,0.69327
0.9,0.8,1.0,0.3,0.3,0.05,0.05,1.0,1.0,1.0,0.70114
1.0,0.8,1.0,1.0,0.3,1.0,0.2,0.2,0.1,0.0,0.61683
0.9,0.8,0.0,1.0,0.6,0.4,0.8,1.0,0.1,1.0,0.60672
1.0,0.8,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.20654000000000003
1.0,0.0,1.0,1.0,1.0,1.0,0.2,0.2,0.1,0.4,0.6502700000000001
1.0,0.8,0.2,1.0,0.8,0.05,1.0,0.2,0.1,0.4,0.4567900000000001
0.9,0.8,0.2,1.0,0.8,0.0,1.0,0.0,1.0,0.0,0.46342999999999995
1.0,0.0,0.2,1.0,0.8,0.2,0.05,0.0,0.1,1.0,0.42512000000000005
0.9,1.0,1.0,1.0,0.0,0.2,0.0,0.0,0.1,1.0,0.55982
0.9,0.0,0.2,0.0,0.6,0.05,0.05,1.0,0.1,1.0,0.41472999999999993
0.9,1.0,0.2,1.0,0.0,0.2,0.05,0.2,0.0,0.0,0.34504
1.0,1.0,1.0,0.0,0.8,0.0,0.8,0.0,1.0,0.0,0.5130600000000001
1.0,1.0,0.0,1.0,1.0,1.0,0.8,0.2,1.0,0.0,0.62036
0.9,1.0,0.0,1.0,0.8,0.0,0.3,0.2,1.0,1.0,0.5466099999999999
0.9,0.8,0.0,1.0,1.0,0.0,0.6,1.0,0.0,0.4,0.50339
0.9,1.0,0.0,1.0,0.0,1.0,0.3,1.0,0.1,1.0,0.6434199999999999
0.9,0.8,0.0,1.0,0.0,1.0,0.6,1.0,0.1,1.0,0.6401199999999999
0.9,0.0,0.0,1.0,0.8,0.05,0.2,0.2,0.1,0.4,0.3335
0.9,1.0,1.0,1.0,0.8,0.0,0.2,0.0,0.1,0.0,0.49332000000000004
0.9,1.0,1.0,1.0,0.3,0.2,0.2,1.0,0.0,0.0,0.60985
1.0,1.0,1.0,0.0,0.6,0.4,0.2,1.0,0.1,1.0,0.6762900000000001
0.9,0.8,0.0,1.0,0.8,0.4,1.0,0.2,1.0,1.0,0.61011
0.9,0.0,1.0,0.3,0.8,1.0,0.2,0.2,0.1,0.4,0.55678
0.9,1.0,0.0,1.0,0.6,0.0,1.0,0.2,1.0,0.4,0.49668999999999996
0.9,0.8,0.2,0.0,0.6,0.05,0.2,1.0,1.0,0.4,0.5029899999999999
1.0,0.0,0.2,0.3,0.8,1.0,0.8,0.0,0.0,0.0,0.37702
0.9,1.0,0.2,0.3,0.8,0.0,0.8,1.0,0.1,0.4,0.48318000000000005
1.0,0.8,1.0,0.0,1.0,0.6,0.0,1.0,1.0,0.4,0.7397
0.9,1.0,0.0,1.0,0.8,0.6,0.8,0.2,1.0,1.0,0.64347
1.0,0.8,1.0,1.0,0.3,0.6,0.8,1.0,0.0,0.0,0.6799999999999999
0.9,1.0,1.0,0.3,0.8,0.4,0.05,0.0,0.0,0.4,0.50158
1.0,1.0,0.2,1.0,0.0,0.05,0.4,1.0,0.1,0.0,0.4632300000000001
1.0,1.0,1.0,0.3,0.6,0.0,0.6,1.0,1.0,0.4,0.69624
1.0,0.8,0.2,0.0,0.8,0.0,0.8,0.2,0.0,0.4,0.33324000000000004
0.9,1.0,0.2,0.3,0.8,0.4,0.05,0.2,1.0,1.0,0.55486
1.0,1.0,1.0,0.3,0.8,0.05,0.05,1.0,1.0,0.0,0.6579499999999999
0.9,1.0,1.0,1.0,0.8,0.4,0.2,0.0,1.0,0.0,0.6366700000000001
0.9,0.8,1.0,0.0,0.6,0.4,0.3,0.2,1.0,0.4,0.5797300000000001
1.0,0.8,0.0,1.0,1.0,0.2,0.3,0.0,1.0,0.4,0.49678000000000005
0.9,0.0,0.2,1.0,0.8,0.2,0.4,1.0,0.1,0.4,0.50008
1.0,0.8,0.0,1.0,0.8,0.0,0.05,0.2,0.1,0.0,0.34512
1.0,0.0,0.2,0.0,1.0,0.2,0.4,0.2,0.1,0.0,0.27671
1.0,0.8,0.0,0.3,0.3,0.0,0.8,0.0,1.0,1.0,0.4298
1.0,0.8,0.2,0.0,1.0,0.2,0.3,0.2,0.0,0.4,0.35662000000000005
0.9,0.0,1.0,1.0,0.0,0.6,0.4,0.2,0.1,0.4,0.5267200000000001
1.0,0.0,0.0,0.0,1.0,1.0,0.4,0.0,0.0,0.0,0.31366000000000005
0.9,0.0,0.2,1.0,0.6,1.0,0.2,0.2,0.0,0.4,0.47037000000000007
0.9,0.0,0.0,1.0,0.6,0.05,0.8,1.0,0.0,0.0,0.39679000000000003
0.9,0.8,0.0,1.0,0.0,0.6,1.0,0.2,1.0,0.4,0.5234500000000001
0.9,1.0,1.0,0.3,0.0,0.0,0.8,0.2,0.1,0.0,0.41642
0.9,1.0,0.0,1.0,0.6,0.0,0.4,0.0,0.0,1.0,0.4100499999999999
0.9,1.0,0.2,0.0,0.8,0.6,0.8,0.2,1.0,1.0,0.57657
0.9,0.0,0.0,1.0,0.6,0.6,1.0,1.0,0.0,0.0,0.47695
0.9,0.0,0.0,1.0,1.0,0.2,1.0,0.2,1.0,0.0,0.4435700000000001
1.0,1.0,1.0,0.3,0.6,0.2,0.4,1.0,0.1,0.4,0.62637
1.0,0.8,1.0,0.3,0.3,0.0,0.4,0.0,1.0,0.4,0.523
0.9,0.8,0.2,1.0,0.0,0.05,0.0,0.0,0.0,0.4,0.32333
1.0,0.0,1.0,1.0,0.3,0.0,0.6,0.2,0.1,0.0,0.44331
0.9,0.0,0.0,0.3,0.0,0.6,0.3,0.0,0.1,0.0,0.22014
1.0,1.0,0.0,1.0,1.0,0.0,0.4,0.2,0.1,0.4,0.42345000000000005
0.9,0.8,0.2,1.0,0.8,0.6,0.3,0.0,0.1,1.0,0.5302
1.0,1.0,0.2,0.0,1.0,0.2,0.6,1.0,0.0,0.4,0.48651999999999995
1.0,0.0,0.2,1.0,0.0,0.6,0.8,0.0,0.0,1.0,0.44017999999999996
0.9,0.0,0.2,1.0,0.0,0.6,0.3,1.0,0.0,0.4,0.48675000000000007
0.9,0.0,0.0,1.0,1.0,0.4,0.8,0.0,1.0,0.0,0.43696999999999997
0.9,1.0,0.0,1.0,0.3,1.0,0.6,0.2,0.0,0.0,0.45703000000000005
1.0,1.0,0.2,0.3,1.0,0.6,1.0,1.0,0.0,1.0,0.6433199999999999
0.9,0.0,1.0,0.0,0.0,0.4,0.05,0.2,1.0,1.0,0.53796
0.9,0.8,0.0,0.0,1.0,0.6,0.05,1.0,0.0,1.0,0.52492
0.9,0.0,0.2,1.0,0.6,0.0,0.3,1.0,1.0,0.0,0.50661
0.9,0.0,1.0,1.0,1.0,1.0,0.6,0.0,0.1,1.0,0.6869400000000001
0.9,0.0,0.2,0.3,1.0,0.2,0.4,1.0,0.1,0.4,0.44329999999999997
0.9,0.8,0.0,1.0,0.0,0.4,0.3,1.0,0.1,0.0,0.4500400000000001
1.0,0.0,0.0,1.0,0.6,0.0,1.0,0.2,0.1,0.0,0.31021
0.9,1.0,0.2,0.0,1.0,1.0,0.05,0.0,0.0,0.0,0.39188000000000006
0.9,0.8,1.0,1.0,1.0,0.6,0.2,1.0,0.0,1.0,0.7966300000000001
0.9,1.0,1.0,1.0,0.8,1.0,0.0,0.2,0.0,1.0,0.7367900000000001
0.9,0.0,0.2,1.0,0.3,0.4,0.2,0.2,1.0,0.4,0.47007000000000004
0.9,1.0,0.0,0.3,0.3,0.4,1.0,1.0,0.1,0.4,0.4766
0.9,0.0,1.0,0.3,0.3,1.0,0.3,0.0,0.1,0.0,0.46012000000000003
1.0,1.0,0.2,0.0,1.0,1.0,0.05,1.0,1.0,1.0,0.73487
0.9,0.8,1.0,1.0,0.8,1.0,0.8,0.0,0.0,1.0,0.7235500000000001
1.0,1.0,1.0,0.3,0.8,0.4,0.05,0.2,0.0,1.0,0.5981500000000001
0.9,0.0,0.2,1.0,0.3,0.4,0.0,0.2,1.0,0.0,0.4234299999999999
1.0,0.0,1.0,1.0,1.0,0.05,0.4,1.0,1.0,0.4,0.7264999999999999
0.9,0.8,0.2,1.0,0.6,1.0,0.2,0.0,0.1,0.0,0.46704
0.9,1.0,1.0,1.0,0.3,0.0,0.3,0.2,0.1,1.0,0.5898000000000001
0.9,0.0,0.0,1.0,0.3,1.0,0.05,0.2,1.0,0.0,0.47196
0.9,0.8,1.0,1.0,0.6,1.0,0.8,1.0,1.0,0.4,0.8833500000000001
1.0,0.0,0.2,1.0,1.0,0.2,1.0,0.2,1.0,0.4,0.5268200000000001
0.9,0.0,0.2,1.0,0.0,1.0,0.05,0.2,0.0,1.0,0.48522
0.9,1.0,1.0,1.0,0.8,0.05,0.2,1.0,0.0,0.4,0.66317
0.9,1.0,1.0,0.3,0.0,0.05,1.0,0.0,0.1,1.0,0.50304
1.0,1.0,0.2,0.0,0.6,0.4,0.8,1.0,0.1,1.0,0.5631299999999999
0.9,0.0,0.2,0.3,0.6,0.05,0.05,0.2,0.0,0.0,0.22834
1.0,0.8,0.2,1.0,0.8,0.0,0.2,1.0,1.0,1.0,0.6798
0.9,0.8,0.0,0.0,0.8,0.0,0.0,1.0,0.1,0.0,0.33982000000000007
0.9,0.0,0.0,0.3,0.8,0.0,0.3,0.0,0.1,1.0,0.29332
0.9,0.0,1.0,0.0,0.8,0.05,0.8,0.2,0.1,0.4,0.41984000000000005
0.9,0.0,0.0,0.0,0.8,0.6,0.8,0.2,0.0,0.0,0.27687
0.9,0.0,1.0,1.0,0.3,0.0,0.3,0.2,1.0,1.0,0.61311
1.0,1.0,0.2,0.3,0.6,1.0,1.0,0.2,1.0,1.0,0.6633799999999999
0.9,1.0,0.2,1.0,0.0,0.2,0.3,0.0,0.0,0.4,0.36671
1.0,0.0,0.0,0.0,1.0,1.0,0.6,1.0,1.0,0.0,0.55344
1.0,0.8,0.2,1.0,0.6,0.05,0.6,1.0,0.0,0.0,0.48668000000000006
0.9,0.8,1.0,1.0,0.0,0.05,0.0,1.0,1.0,0.0,0.6496700000000001
0.9,1.0,1.0,1.0,0.8,0.0,0.3,0.0,1.0,0.4,0.62653
0.9,0.8,0.2,0.0,0.8,0.05,0.6,1.0,0.1,0.0,0.3998400000000001
0.9,1.0,0.0,0.3,0.8,0.4,0.8,0.0,0.0,0.0,0.32017
1.0,1.0,0.2,0.0,0.8,0.2,0.4,1.0,0.1,0.0,0.43651
0.9,0.8,0.0,1.0,1.0,0.0,0.6,0.2,0.1,0.4,0.40682
0.9,0.0,0.0,1.0,0.3,0.6,0.6,1.0,1.0,0.4,0.58341
0.9,1.0,0.2,0.0,0.6,1.0,0.3,0.2,0.1,1.0,0.51004
0.9,1.0,0.2,0.3,0.3,0.6,0.0,1.0,1.0,1.0,0.65307
1.0,0.0,0.0,0.0,0.8,0.05,0.05,0.0,0.0,0.4,0.20165000000000002
0.9,1.0,0.0,1.0,0.6,0.6,1.0,0.2,0.0,0.4,0.4769500000000001
0.9,0.0,1.0,1.0,0.3,0.4,0.4,1.0,0.0,0.0,0.57665
0.9,1.0,0.2,1.0,0.8,0.05,0.2,0.2,0.1,1.0,0.49334000000000006
0.9,0.0,0.2,1.0,0.0,0.0,0.2,0.2,0.0,1.0,0.35663
0.9,0.0,0.0,1.0,1.0,0.0,0.0,0.2,0.1,0.4,0.3335
1.0,1.0,0.2,0.0,0.6,0.6,0.8,1.0,1.0,1.0,0.67976
0.9,0.0,0.2,1.0,0.6,0.0,0.6,0.2,1.0,0.0,0.41007
1.0,0.0,1.0,1.0,0.8,1.0,0.6,1.0,0.1,0.0,0.7168700000000001
0.9,0.8,1.0,1.0,0.8,1.0,0.3,0.0,1.0,0.4,0.7468100000000001
0.9,1.0,0.2,1.0,0.3,0.2,0.4,1.0,1.0,0.0,0.58323
0.9,0.8,0.0,1.0,0.3,0.2,0.0,0.0,1.0,0.4,0.43001000000000006
1.0,1.0,0.2,1.0,0.0,1.0,0.8,1.0,0.0,0.4,0.63348
0.9,1.0,1.0,0.3,0.8,0.05,0.3,0.0,0.1,1.0,0.5330999999999999
0.9,0.8,0.2,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.29673
0.9,0.8,1.0,1.0,0.3,0.2,1.0,0.0,0.0,0.0,0.49005
1.0,1.0,1.0,1.0,1.0,0.05,1.0,1.0,0.1,0.4,0.72323
1.0,1.0,1.0,0.3,0.8,1.0,0.05,0.2,0.0,1.0,0.67831
0.9,1.0,0.0,1.0,0.0,0.05,0.4,1.0,1.0,0.0,0.5098499999999999
0.9,0.0,1.0,1.0,0.8,0.0,0.8,1.0,1.0,0.0,0.6698700000000001
0.9,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.18983
0.9,1.0,0.2,0.3,0.0,0.05,0.6,0.2,1.0,0.0,0.3731300000000001
1.0,0.8,0.0,0.0,1.0,0.2,1.0,0.0,0.0,1.0,0.38
1.0,0.0,0.2,0.0,0.0,0.05,0.8,0.2,0.1,0.4,0.24319000000000002
0.9,0.0,0.0,0.3,0.0,0.4,0.4,0.0,1.0,0.4,0.32663000000000003
